num_critic_for_reviews,duration,gross,num_voted_users,cast_total_fb_likes,num_user_for_reviews,budget,title_year,imdb_score,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Europe,North America,Other countries,English,Other language
181.0,99.0,17266505.0,43764,22554.0,291.0,30000000.0,2002.0,5.4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
219.0,112.0,32357532.0,143368,31278.0,215.0,30000000.0,2010.0,6.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
158.0,108.0,16930884.0,65628,16722.0,262.0,30000000.0,2007.0,5.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
155.0,126.0,18324242.0,32815,20563.0,214.0,35000000.0,2005.0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
74.0,98.0,16323969.0,45775,18085.0,112.0,40000000.0,2004.0,5.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
368.0,104.0,16999046.0,79517,2222.0,354.0,26000000.0,2009.0,5.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
81.0,110.0,16295774.0,33669,3000.0,269.0,35000000.0,1986.0,4.6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
154.0,130.0,15709385.0,53053,5101.0,132.0,30000000.0,2008.0,6.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
140.0,93.0,14888028.0,28606,2178.0,262.0,30000000.0,2005.0,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
73.0,96.0,14208384.0,11520,977.0,105.0,30000000.0,2003.0,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
98.0,114.0,12831121.0,44979,679.0,298.0,30000000.0,2004.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
358.0,106.0,18298649.0,85024,1393.0,242.0,30000000.0,2011.0,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
222.0,150.0,12712093.0,70771,27829.0,671.0,30000000.0,2005.0,6.7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
85.0,100.0,11576087.0,14747,2497.0,338.0,30000000.0,1999.0,4.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
62.0,100.0,11900000.0,11003,22006.0,148.0,30000000.0,1999.0,5.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
130.0,100.0,9353573.0,56451,1100.0,524.0,45000000.0,2009.0,2.7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
376.0,107.0,12026670.0,114241,1643.0,258.0,45000000.0,2013.0,6.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
130.0,102.0,14334645.0,22449,23352.0,191.0,25000000.0,2004.0,4.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
65.0,101.0,12189514.0,30092,842.0,129.0,23000000.0,2004.0,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
77.0,86.0,10134754.0,9682,5393.0,38.0,30000000.0,2011.0,4.8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
107.0,108.0,8535575.0,24033,11519.0,152.0,30000000.0,2005.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
292.0,123.0,7689458.0,126307,11769.0,210.0,40000000.0,2009.0,6.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
193.0,134.0,7501404.0,21086,1873.0,87.0,30000000.0,2010.0,7.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
184.0,88.0,19316646.0,52069,5706.0,95.0,30000000.0,2013.0,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
123.0,109.0,10965209.0,25558,1297.0,221.0,30000000.0,2001.0,6.1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
60.0,122.0,26830000.0,101888,32930.0,365.0,18000000.0,1989.0,7.9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
111.0,251.0,5300000.0,221000,24719.0,495.0,30000000.0,1984.0,8.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
217.0,118.0,10880926.0,54147,4253.0,127.0,30000000.0,2013.0,6.5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
117.0,131.0,3752725.0,29715,16252.0,161.0,18000000.0,2004.0,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
105.0,109.0,3517797.0,9004,2759.0,103.0,25000000.0,2002.0,6.6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
41.0,80.0,3101301.0,3926,21519.0,38.0,16000000.0,2005.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
124.0,88.0,2975649.0,23864,1518.0,142.0,30000000.0,2006.0,7.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
90.0,103.0,668171.0,8215,949.0,132.0,60000000.0,2005.0,5.6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
110.0,87.0,480314.0,38503,4473.0,180.0,21000000.0,2006.0,4.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
273.0,160.0,3904982.0,136104,22516.0,415.0,30000000.0,2007.0,7.5,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
63.0,121.0,127437.0,4670,1887.0,27.0,18000000.0,2011.0,6.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
134.0,129.0,537580.0,52972,19620.0,124.0,30000000.0,2011.0,6.8,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.0,110.0,607.0,3279,2725.0,22.0,24000000.0,2014.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
65.0,89.0,97685686.0,3302,15795.0,14.0,19000000.0,2016.0,7.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
221.0,115.0,183436380.0,97697,13159.0,185.0,29000000.0,2015.0,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
291.0,153.0,119518352.0,188637,1383.0,815.0,28000000.0,2005.0,7.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
148.0,128.0,37036404.0,44816,5404.0,259.0,30000000.0,2000.0,6.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
42.0,89.0,22359293.0,16222,2056.0,39.0,29000000.0,1997.0,5.8,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
302.0,122.0,18593156.0,88682,6161.0,241.0,35000000.0,2008.0,7.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
181.0,113.0,16007718.0,71596,810.0,276.0,29000000.0,2002.0,7.1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
64.0,99.0,16930185.0,14315,4169.0,101.0,29000000.0,2002.0,5.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
154.0,99.0,63034755.0,16984,23562.0,96.0,29000000.0,2016.0,5.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17.0,147.0,5899797.0,9913,18855.0,51.0,29000000.0,1987.0,7.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
65.0,112.0,4554569.0,8134,17873.0,123.0,28000000.0,1999.0,6.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
148.0,88.0,17016190.0,28632,2567.0,214.0,12000000.0,2004.0,4.9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
161.0,94.0,6301131.0,92850,5085.0,263.0,29000000.0,2005.0,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
124.0,90.0,217350219.0,260939,52970.0,244.0,28000000.0,1992.0,8.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
349.0,167.0,161029270.0,119928,2702.0,331.0,28000000.0,2015.0,7.9,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
148.0,118.0,179870271.0,329969,11898.0,524.0,28000000.0,1984.0,7.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
45.0,83.0,100491683.0,14005,3438.0,67.0,24000000.0,1998.0,5.9,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
133.0,104.0,74058698.0,59232,17109.0,317.0,60000000.0,2001.0,6.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
87.0,110.0,27383770.0,2167,11534.0,32.0,29000000.0,2016.0,7.1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
178.0,102.0,55845943.0,130094,46186.0,471.0,29000000.0,2003.0,6.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
233.0,131.0,81350242.0,592582,40585.0,722.0,28000000.0,1988.0,8.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
173.0,101.0,67266300.0,195255,3400.0,170.0,28000000.0,2008.0,6.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
426.0,130.0,70235322.0,182983,57308.0,374.0,28000000.0,2015.0,7.8,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
210.0,120.0,7443007.0,24663,1500.0,71.0,30000000.0,2009.0,6.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
129.0,135.0,64371181.0,36636,1845.0,289.0,28000000.0,2004.0,7.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
287.0,110.0,58885635.0,194422,10438.0,1057.0,26000000.0,2004.0,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
108.0,103.0,60400856.0,61317,17533.0,229.0,35000000.0,2001.0,5.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
220.0,110.0,52353636.0,209133,14609.0,962.0,21000000.0,2001.0,7.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
136.0,91.0,51475962.0,177828,3969.0,714.0,30000000.0,2003.0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
222.0,105.0,63910583.0,106755,35694.0,173.0,28000000.0,2013.0,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
112.0,127.0,62300000.0,72085,2118.0,263.0,28000000.0,1981.0,6.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
122.0,82.0,49968653.0,85423,37.0,374.0,28000000.0,2001.0,6.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
62.0,99.0,44450000.0,44394,2010.0,115.0,27000000.0,1994.0,5.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
135.0,90.0,45162741.0,201084,34565.0,523.0,28000000.0,2001.0,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
184.0,115.0,71346930.0,78008,1554.0,160.0,28000000.0,2013.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
36.0,96.0,39514713.0,60494,1275.0,132.0,28000000.0,1993.0,6.7,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
171.0,104.0,43097652.0,59068,3497.0,128.0,28000000.0,2007.0,6.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
447.0,117.0,48043505.0,435864,2357.0,801.0,30000000.0,2010.0,7.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
220.0,83.0,37053924.0,77935,1987.0,122.0,28000000.0,2011.0,6.1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
122.0,99.0,33000377.0,27378,23344.0,365.0,28000000.0,2000.0,4.9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
119.0,81.0,66950483.0,29738,47677.0,85.0,28000000.0,2014.0,6.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
177.0,135.0,38372662.0,193455,1083.0,1058.0,28000000.0,2005.0,7.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
302.0,117.0,27000000.0,461609,13877.0,1168.0,28000000.0,1982.0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
44.0,139.0,31600000.0,34427,16125.0,126.0,28000000.0,1995.0,6.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
211.0,123.0,30688364.0,69355,1286.0,211.0,28000000.0,2014.0,6.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
222.0,117.0,28563179.0,72693,3681.0,199.0,21000000.0,2007.0,6.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
100.0,97.0,16779636.0,9338,1805.0,167.0,28000000.0,2000.0,4.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
100.0,81.0,10762178.0,10369,66.0,153.0,160000000.0,2001.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
98.0,103.0,17324744.0,44103,3211.0,149.0,28000000.0,2006.0,5.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
74.0,119.0,8888143.0,22250,2171.0,123.0,28000000.0,1999.0,6.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
97.0,94.0,24268828.0,29971,3436.0,71.0,28000000.0,2010.0,5.4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
21.0,89.0,8119205.0,4288,5535.0,21.0,28000000.0,1997.0,5.4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
156.0,98.0,8434601.0,43006,28867.0,460.0,28000000.0,2001.0,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
125.0,107.0,6998324.0,11476,3944.0,50.0,28000000.0,2015.0,6.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
225.0,108.0,10907291.0,23775,4710.0,134.0,28000000.0,2016.0,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
85.0,134.0,5532301.0,21606,4.0,117.0,28000000.0,1997.0,7.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
135.0,110.0,2775593.0,61269,858.0,98.0,27000000.0,2008.0,6.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
350.0,103.0,28751715.0,202967,19168.0,378.0,28000000.0,2013.0,6.6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
177.0,100.0,20285518.0,32103,25387.0,112.0,28000000.0,2014.0,5.7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
106.0,131.0,67900000.0,74374,1898.0,225.0,27500000.0,1983.0,6.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
251.0,133.0,148734225.0,298590,12874.0,559.0,30000000.0,2007.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
148.0,109.0,49185998.0,74476,1775.0,184.0,30000000.0,2009.0,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
76.0,114.0,42168445.0,10791,3565.0,39.0,35000000.0,2008.0,5.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
52.0,164.0,26400000.0,12980,1334.0,89.0,16000000.0,1984.0,7.4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
220.0,92.0,17508670.0,64625,646.0,281.0,15000000.0,2006.0,7.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
131.0,122.0,9664316.0,47203,50950.0,197.0,27500000.0,2007.0,6.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
112.0,110.0,74888996.0,55513,16230.0,188.0,30000000.0,1991.0,7.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
93.0,116.0,69586544.0,15352,3845.0,199.0,27000000.0,2002.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
83.0,115.0,60491560.0,50653,14322.0,143.0,27000000.0,1997.0,6.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
125.0,148.0,54200000.0,142448,2566.0,319.0,27000000.0,1980.0,7.9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
73.0,119.0,44087387.0,22304,3525.0,33.0,27000000.0,2008.0,6.2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
98.0,118.0,30920167.0,6476,3389.0,71.0,25000000.0,2012.0,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
158.0,101.0,40566655.0,144021,74.0,391.0,30000000.0,2002.0,7.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
152.0,82.0,31768374.0,42761,3313.0,366.0,27000000.0,1999.0,5.6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
202.0,110.0,22494487.0,262153,26451.0,507.0,27000000.0,2006.0,7.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
80.0,193.0,21500000.0,45271,6341.0,170.0,27000000.0,1983.0,7.9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
288.0,130.0,4463292.0,34488,2452.0,136.0,30000000.0,2011.0,6.9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
99.0,94.0,20158808.0,99557,1560.0,284.0,27000000.0,1984.0,7.4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
222.0,111.0,14337579.0,156929,4696.0,624.0,27000000.0,1998.0,7.7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
194.0,110.0,13823741.0,61777,6420.0,140.0,13500000.0,2008.0,6.9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
56.0,109.0,11137801.0,19568,960.0,208.0,25000000.0,1985.0,6.7,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
63.0,123.0,10297897.0,8309,11969.0,39.0,27000000.0,1998.0,6.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
167.0,109.0,13248477.0,60555,15790.0,174.0,27000000.0,2009.0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
101.0,99.0,8712564.0,16555,1721.0,139.0,27000000.0,2004.0,5.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
118.0,106.0,7486906.0,17436,2495.0,71.0,27000000.0,2007.0,6.8,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
76.0,89.0,38536376.0,15866,4311.0,83.0,27000000.0,2011.0,3.6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
268.0,98.0,41008532.0,19611,10894.0,103.0,27000000.0,2016.0,6.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
95.0,93.0,5204007.0,42876,1044.0,167.0,28000000.0,2001.0,6.3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
78.0,112.0,4485485.0,14612,46022.0,105.0,15000000.0,1999.0,6.4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
127.0,101.0,4476235.0,49405,4186.0,226.0,27000000.0,2004.0,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
137.0,104.0,1089365.0,23767,71973.0,111.0,25000000.0,2008.0,5.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
54.0,120.0,763044.0,4257,3286.0,52.0,23000000.0,2003.0,6.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
167.0,91.0,20819129.0,84209,2954.0,201.0,26000000.0,2009.0,5.2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
129.0,97.0,110222438.0,96693,3984.0,271.0,26000000.0,2003.0,6.1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
217.0,133.0,109243478.0,313797,8341.0,546.0,26000000.0,2005.0,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
134.0,123.0,100241322.0,175524,1690.0,752.0,25000000.0,1998.0,7.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
